ESC_high_1	ESC_low_1	ESC_high_2	ESC_low_2	ESC_high_3	ESC_low_3	ESC_high_4	ESC_low_4
ENSMUSG00000001507	665	97	624	560	462	663	821	896
ENSMUSG00000001508	1	0	4	1	2	4	7	7
ENSMUSG00000001510	1	0	7	4	4	6	11	2
ENSMUSG00000001517	3053.29830726342	458.427349712088	2931.53805891866	2660.58127020834	3343.39880068258	2353.80356379986	2423.55507955679	2711.74368185113
ENSMUSG00000001518	1706.17219358708	174.39763366463	1478.82307688861	1389.99475780084	1796.56301816791	1603.86541394183	1085.85537085694	884.592641262299
ENSMUSG00000001520	136.683717822927	17.4343116323358	140.922065573102	152.506199911992	89.7219613616974	100.281567402997	73.0631728623754	86.0430805551361
ENSMUSG00000001521	1752.15450644936	253.223213575393	1801.00626282029	1563.1180044399	2022.0919367468	1399.95411863966	2601.80960316144	2533.21000355298
ENSMUSG00000001524	1061.04306487816	164.032226262338	1088.28855811089	905	1294	1155	1090	1144
ENSMUSG00000001525	38037.3307897136	5623.05156571366	32392.5941443624	27342.7582041849	44129.5181615047	31544.1888734697	32692.6021068845	28337.5575647962
ENSMUSG00000001542	1090.55277653328	192.13824153706	1167.83009041453	1236.03394264752	1036.16376327028	1187.34232478234	1352.27104294889	1301.76282920263
ENSMUSG00000001552	3324.42157008644	478.410329123917	3357.27193903943	3196.08380400275	4207	4127.73531167939	3565.61387221095	3313.42692276566
ENSMUSG00000001555	72.3185744146988	16.1914503238235	116	82	84.2536600943436	108.279600877369	216.892404223301	322.462054469975
ENSMUSG00000001558	20	10	31	32	22	26	59	46
ENSMUSG00000001566	23	7	19	15	5	12	21	59
ENSMUSG00000001569	2068.71380684911	368.210067654816	1947.9538456871	2005.68643326585	1993.98942080645	2277.46191480253	1446.02801611179	1356.65563885956
ENSMUSG00000001576	2254	377	2290	2071	2734	2569	2932	2801
ENSMUSG00000001583	781.756315182747	141.824338265766	845.194912909008	742.22213411228	569.584047155472	578.951276676448	1184.77903684494	1098.77738397659
ENSMUSG00000001588	761	92	804	564	633	367	1122	1329
ENSMUSG00000001604	2295	368	1950	2006	3061	2786	1883	2067
ENSMUSG00000001622	6.37374187066655	0	1.68960578422108	4.35890533407838	1.29992059514842	3.53974595537468	7.33019754983469	2.17561253288569
ENSMUSG00000001627	3981.78334355115	740.668286513592	3448.25732043088	3747.00613708681	2509.72168480625	2664.04609652125	2961.87767776808	2916.37845923586
ENSMUSG00000001630	1298.99834735364	186.406273111188	1187.86909586551	1148.31323267894	1044.22513417998	1021.86950182288	1061.14014132113	1051.65338789401
ENSMUSG00000001632	2472.30596940573	264.067299621137	2355.18965252722	2449.06653098687	2401.71518659245	1629.54740751672	2155.84349354863	1852.04741214807
ENSMUSG00000001642	16129.5303811354	3003.80788404245	14056.9780019881	13975.4902218969	20556.0776407507	17301.8962210484	8862.27662588577	9693.81887546471
ENSMUSG00000001655	153	34	164	188	152	180	213	187
ENSMUSG00000001656	6	5	10	4	25	17	18	7
ENSMUSG00000001657	2.00176194346196	1.00136001389126	3.00408081389943	6.1061953741108	2.03027338400689	7.0122352833999	11.1385479866758	9.05633479557886
ENSMUSG00000001661	1	3	2	3	2	5	4	4
ENSMUSG00000001663	10	0	13	6	8	5	33	30
ENSMUSG00000001665	144.024027819215	12.9056920359109	114.2294316193	79.5688903855404	120.642111928022	67.5007771796279	256.303307563657	244.632842903024
ENSMUSG00000001666	1408	264	1443	1163	1745	1465	1885	1640
ENSMUSG00000001670	0	0	0	0	0	0	0	0
ENSMUSG00000001672	49	6	62	42	28	49	129	110
ENSMUSG00000001674	6919.46406336743	1063.83747367283	6334.29556981806	5958.41217630273	7129.64513341651	5698.47680527713	3857.83398226851	4259.39412513598
ENSMUSG00000001687	881.783880430268	150.839461762144	675.123806615326	758.525659182136	1111.48633570201	1363.16204562887	644.445565456817	582.814604277135
ENSMUSG00000001700	47	10	65	48	65	62	72	84
ENSMUSG00000001707	1513.50743356737	259.183219085953	1570.46325024026	1577.31290577434	1548.44629676153	1267.20858487748	1541.1233635868	1548.31295739023
ENSMUSG00000001729	1959	313	1799	1948	1853	1957	1871	1764
ENSMUSG00000001739	123	39	154	213	205	221	125	103
ENSMUSG00000001741	7.02995577930837	2	7.08403245941669	7.06372234136723	2.00852030737109	7.14768785105046	13.3656815844533	28.3471563228785
ENSMUSG00000001750	426.873761574091	49.8994911749608	338.525049991342	354.26116632267	428.79559204427	417.469261707768	589.447766088854	642.546915526356
ENSMUSG00000001751	47	8	45	42	48	55	306	236
ENSMUSG00000001755	869	147	955	765	851	820	1342	1203
ENSMUSG00000001761	851.822545105063	183.716311930435	747.203132788845	889.017592884965	671.441998324948	950.543498120402	1218.60468704077	1204.42101053487
ENSMUSG00000001763	99.0306718119774	20.0004892268326	87.3794349146733	87.0366270004905	67.5616735394135	178.334276591058	237.574590444461	210.421679471271
ENSMUSG00000001767	2010.97019077049	351.948674470515	1923.98439743361	1657	2044	1743.21570465015	1295	1188.95996425259
ENSMUSG00000001768	195.889066716369	25	164	173.917351715358	143	227	326	284
ENSMUSG00000001773	2.31688033664831	1	4	10	2.31294347687147	19	7	3.48085282315935
ENSMUSG00000001774	1787.73089697644	346.508749951398	1621.76443646956	1781.77672502347	1481.53518127863	1345.94343559485	1196.31853810465	1328.348682977
ENSMUSG00000001783	7149	1181	6067	6243	7419	7500	5367	5428
ENSMUSG00000001785	3382.55035217853	498.125356903049	3200.83932379077	3135.51737469431	3818.62779898285	3493.13132097279	2262.94866489962	2745.51052224025
ENSMUSG00000001786	784.74070417439	142.085520883648	748.860320769578	695.760028078492	878.530509136915	841.205882049768	1001.39022817254	1036.80341172963
ENSMUSG00000001794	2433.58518400206	534.374891771194	1907.4553981323	2512.64421455605	2601.5814795501	3608.81082742915	3523.7793297833	3671.36380309754
ENSMUSG00000001802	185.022005985129	36	168.028927709043	191.053541974472	150	194.023130306357	311.010618342402	396.997681260401
ENSMUSG00000001804	0	0	0	0	0	0	0	0
ENSMUSG00000001815	0	0	0	0	0	0	0	0
ENSMUSG00000001819	211	54	147	151	114	239	79	107
ENSMUSG00000001823	0	0	4	0	0	0	3	2
ENSMUSG00000001827	101	13	113	128	205	220	121	94
ENSMUSG00000001829	2410.31154323669	452.718676290897	2363.4976225026	2392.92630220552	2631.52623238888	2606.95636607547	2431.66247518648	2386.69021731196
ENSMUSG00000001833	3253.96099854364	620.466401034028	2970.28712199098	3189.69331227226	2815.14181708748	3060.59663623871	2922.68771633304	2987.04755205262
ENSMUSG00000001844	621	90	536	562	703	724	649	652
ENSMUSG00000001847	5282.02684858672	996.10135888633	5165.7652709749	4808.29385479019	5417.66297987877	5334.81993542446	4133.74089873359	4301.00386156522
ENSMUSG00000001855	4162.1311199485	604.291467560101	4000.86552505074	3777.55331861323	4317.18624289521	3796.21024823437	2774.02829039938	2480.00528302325
ENSMUSG00000001864	239	55	285	223	215	178	339	387
ENSMUSG00000001865	0	0	0	0	0	0	0	0
ENSMUSG00000001870	191.803429987532	38.7880353960758	204.803025334087	199.83806001375	151.741848633079	226.638558687316	409.258608264073	432.042557699437
ENSMUSG00000001891	592	124	605	539	609	575	706	665
ENSMUSG00000001901	94	16	88	84	65	95	137	107
ENSMUSG00000001909	5444.18957054573	821.181276058182	4932.72373489477	4714.24532676962	5901.65771323091	5571.55425428148	4335.73771027261	4646.9680837271
ENSMUSG00000001910	11470.9167035021	1738.98383181505	11133.7948420242	10336.1282138684	13768.868460212	11062.2550077534	8241.28438575638	8455.66518926416
ENSMUSG00000001911	196.846145807555	38.2276486436105	191.578543197302	268.065156138285	148	381.251092727557	256.462370271828	181.779271729546
ENSMUSG00000001918	6560.71128358847	974	5909.97506667393	5790	5659	5429.7484604343	10315.2680132948	11923.1930109762
ENSMUSG00000001924	34641.5327130765	6258.1737085701	30430.9558129742	35698.8875645645	31862.3690023163	36158.8619018816	28514.5234601268	28269.9741948151
ENSMUSG00000001930	76.1966094595298	16	67.5180597211908	75.340603356796	61.4497634049642	77.72586111071	719.158361773168	629.254673246842
ENSMUSG00000001942	141.30510400978	37.4557182642379	129.652825894856	147.76626916748	91.7829159922859	126.609488344008	220.768353606607	219.947630433107
ENSMUSG00000001943	28.1253572186361	0	39.6056138065525	21.750685963585	5.188030577307	9.38424952380952	46.9464394724106	55.6654851664876
ENSMUSG00000001946	112	15.6375788131586	85	111	91	124	45	43.0276959701165
ENSMUSG00000001948	5	1	1	8	3	7	13.7196515711331	15.1001825325923
ENSMUSG00000001962	2476	479	2110	2352	2128	2582	2457	2235
ENSMUSG00000001964	3557.18120187285	697.278897936502	3339.50749324114	3872.85153918904	3672.5226335515	4733.21103410998	2677.36651800827	2807.4509078404
ENSMUSG00000001983	244.505074957026	33.8352532646978	216.923366137017	233.664743383218	262.11742378878	297.167994921665	259.216247892602	301.077319040294
ENSMUSG00000001985	1361.42875092919	206.815784118943	1277.37134752751	1307.05344999606	1869.78792901328	2268.1691027796	2084.44190457995	1428.87062834664
ENSMUSG00000001986	31.9734119854767	6.00435550421791	15.0700370839203	68.3059161268725	17.2968033228344	125.621083109125	21.5897636308695	16.5735872178358
ENSMUSG00000001988	8.03642697595478	0	18.630935858693	0	0	0	0.00030099810982582	23.0352252782119
ENSMUSG00000001995	1.79190133127858	0	81.5656456945085	0.00719416173547048	0.103479251680811	9.99296293231802e-07	346.926219296273	331.617603320087
ENSMUSG00000001998	706.558978740467	125.602958267007	687.58847182232	700.767023802287	574.993701026175	626.936278067122	631.708338188464	562.839285099481
ENSMUSG00000001999	249	46	219	251	239.889991801056	272	319.758753706392	325
ENSMUSG00000002006	3915.85047247083	589.233606827779	3652.02444643176	3568.7044651672	3616.19949837365	2866.28846682623	2405.79108691167	2865.25984548656
ENSMUSG00000002007	12	5	30	24	8	33	22	9
ENSMUSG00000002010	5998	1157	5442	6081	5813	7012	6227	5824
ENSMUSG00000002012	68	12	64	97	53	112	240	244
ENSMUSG00000002014	2057	451	1912	2329	2344	3158	2268	2132
ENSMUSG00000002015	5317	1025	4928	5699	5698	8080	4980	4726
ENSMUSG00000002017	1607	293	1644	1572	1625	1584	1207	1141
ENSMUSG00000002020	11.1059004140321	0	16.9556816639826	9.50462513212729	15.1188800191955	18.0648626686609	37.1796500811525	38.3097608911115
ENSMUSG00000002028	2962.96764811002	474.922211160896	3441.96284157034	3262.98023526565	2424.99119646364	2610.98399511378	2944	2438.99131546997
ENSMUSG00000002031	1091.93081094147	198.755936887967	1103.75524322084	983.300834441383	1279.46947303837	1363.7682468004	1249.87609163903	1328.34932099993
ENSMUSG00000002032	26	6	31.674728857282	18.1528926569698	26.0406319699214	15.074553026118	83.5955040083357	78.489792302602
ENSMUSG00000002033	0	1	2	6	1	5	4	1
ENSMUSG00000002043	225.431179551211	32.7640459056895	308.669415535362	222.361251520931	338.082982014347	333.529644401652	905.935327871365	891.135348218726
ENSMUSG00000002052	6301.65998901206	952.26003767882	5938.23368071254	5343.70138764978	6364.59438319498	5066.48458958879	5717.7048296776	4880.65045148682
ENSMUSG00000002055	2787.29678771102	375.362359951134	2583.73526626621	2079.85247305537	2697.43929299448	1895.92695411405	3027.37164227356	3275.29837326516
ENSMUSG00000002057	5.01087181536224	2.00123464661974	5.00516770549162	10.0108289568087	2.00074327546732	2.00127235532762	3.00311558247946	6.00635971216973
ENSMUSG00000002058	624	104	639	567	765	570	883	887
ENSMUSG00000002059	489.693030555892	89.1525675660112	558.326010476376	413.404571485807	526.954572253592	389.995242963509	623.082157012103	603.981972439742
ENSMUSG00000002064	814.031618336027	145.744131619849	870.390412508897	807.756665100147	1010.49936738444	987.413616682107	1045.61113872587	1020.29020342416
ENSMUSG00000002068	5887	835	6003	5128	6925	4675	3252	3804
ENSMUSG00000002076	2159.52295329007	421.135734528342	2224.59181677118	2322.50293459608	2099.158730278	2382.79970195187	3174.7381080255	3037.53621906268
ENSMUSG00000002083	580.070011033803	99	512.71652535636	503.807356765509	646.324417485706	800.544306490545	681.906405257185	702.357792957838
ENSMUSG00000002100	204	36	144	197	118	147	168	157
ENSMUSG00000002102	6568	1047	6275	5509.43926183554	8112	6453	4141	4332
ENSMUSG00000002103	556.183360563909	88.1678494470117	551.444704222137	561.812528014692	474.578166885777	626.73294151121	475.97285251293	415.70002799348
ENSMUSG00000002104	51	10	39	49	49	78	82	49
ENSMUSG00000002105	167	21	150	171.560738164463	165	197	253	290
ENSMUSG00000002107	93	14	62	95	55.3592889260097	101	136.311114724804	126.111474926394
ENSMUSG00000002108	18	0	14	14	29	19	18	17
ENSMUSG00000002109	336.658906830052	57.8349974141703	331.732925215193	310.976352906155	265.840964301524	336.594877438895	860.876052156257	775.581893977194
ENSMUSG00000002111	19	3	8	7	35	46	26	21
ENSMUSG00000002129	8492.99587292407	1336	8052.99775781242	7122.99461921893	9520.99871662567	7536	6648.97410296712	6031.99674922064
ENSMUSG00000002147	797	161	897	885	745	809	1365	1271
ENSMUSG00000002190	370	49	351	271	264	251	359	407
ENSMUSG00000002204	20.6655845312669	5.8017731883721	37.4099668578447	32.407491387622	26.3723241517528	30.2258277826418	21.6053050409999	47.822340786918
ENSMUSG00000002205	871.667759235134	160.632310440459	870.204025085415	856.922119685394	1151.36949003793	1109.0857699408	914.635767345114	877.455523217634
ENSMUSG00000002210	1337.32287730434	174.040493887478	1274.69036821213	1237.41874768749	1569.72572142005	1181.98450834475	1456.63779931768	1525.33293404648
ENSMUSG00000002221	3289.63446982644	515.089660546699	3060.53546923992	3106.91010926346	3571.73435322107	3000.45990605641	3129.64617075543	3210.99453142224
ENSMUSG00000002222	3861.00132081623	736	3721.07225928645	4320.00483035953	3170.00553241507	3745.09277551037	4242	4312.03779469466
ENSMUSG00000002227	5821.71243390204	911.317486369606	5378.47816536558	5092.5804419172	5652.68034418545	5262.68634897561	8540.94060344278	7606.286941991
ENSMUSG00000002228	208.971577959282	48	241.954583733013	228.080919842945	319.056663215233	287.516158500941	785.798058255088	924.409371191513
ENSMUSG00000002233	184.04425775413	36.9028622578341	194.632461461597	208.661446036262	210.887512431358	205.612524339597	775.786871720631	901.200720077259
ENSMUSG00000002240	0	0	0	0	0	0	1	0
ENSMUSG00000002249	86.2948274900901	1.8773945502053	105.190635444401	94	58.2270172587773	97.2517057914729	169.661884452208	217.878710612274
ENSMUSG00000002250	553	105	527	527	628	645	813	766
ENSMUSG00000002257	977	205	855	1005	1027	1460	821	1013
ENSMUSG00000002265	2736	496	3032	3164	2325	2731	4318	3815
ENSMUSG00000002266	27.4896405421451	5.02049640521781	27.2059632838616	35.1358276377669	23.157495348308	29.5993425556569	32.9953970369153	41.9185061565814
ENSMUSG00000002274	316.728808050512	52.3492757091017	321.364346682863	260.233034442806	431.436908501476	309.777449900463	453.339254580347	537.177502868092
ENSMUSG00000002279	323	41	326.119956530024	313.907339713759	324.12645536227	283.047702333829	455.265499375204	436.070774078469
ENSMUSG00000002280	611.923953020985	94.3256136943565	538.407880765873	484.648472462051	779.286702369908	746.222258739633	555.205717944983	575.664804600013
ENSMUSG00000002289	645	117	574	565	656	458	321	328
ENSMUSG00000002297	3375.15063937663	561.640120632107	3215.66524291466	3071.88853907831	3642.49736094426	2639.74341321499	3283.58782582113	3650.39475479186
ENSMUSG00000002307	2571	440	2370	2246	2822	2235	1826	2097
ENSMUSG00000002308	993	155	964	912	1408	1000	838	849
ENSMUSG00000002319	3545.88572631792	476.133832794863	3376.166602449	3017.6225479503	4576.69940797111	3391.85450877514	2264.05603357938	2412.94470752569
ENSMUSG00000002320	1218.97930017298	233.978949285927	1123.86536017953	1170.27683083981	1273.17951462534	1383.92319043551	1184.77462756643	1051.70037464664
ENSMUSG00000002324	368.140030237576	69.5510647704596	347.04651596231	445.121747439308	288.17914579416	333.283565409529	1081.45160353921	852.979175033986
ENSMUSG00000002325	786.832461293494	110.569064576762	648.382569000254	726.562054160024	768.724264010757	785.976810388153	538.480219876475	635.03660719446
ENSMUSG00000002326	273.46330050396	33.5730497848073	305.12157294931	279.669475298942	298.380416789777	229.932200150665	186.984436434938	193.517045781776
ENSMUSG00000002329	418.844780008198	83.2025224243524	418.658645721276	398.587181741142	578.605057435738	400.210426966399	594.463162015683	605.036931718803
ENSMUSG00000002332	514	83	481	432	548	410	628	716
ENSMUSG00000002341	50.8214218329841	5.02727045964717	54.4093919343313	32.7244647078627	36.1254505339178	43.9923923252942	132.657065982937	118.22097303571
ENSMUSG00000002342	1251	218	1137	1267	1240	1365	2245	2153
ENSMUSG00000002343	1039.04845986918	163.487386245077	888.858926683858	871.414044248892	1357.22423454677	949.609010680925	533.695044896809	540.260840805445
ENSMUSG00000002345	897	151	873	876	1129	981	704	769
ENSMUSG00000002346	296.58272356387	60.4080510251569	294.447828279269	233.745134111592	234.311283457052	357.932722756643	641.465881341096	630.248203133091
ENSMUSG00000002365	498.454409167832	76	446.813658052462	471.35052396423	528.606062828098	495	419	426.786674913439
ENSMUSG00000002372	3870	599	3358	3214	4516	3692	2869	3140
ENSMUSG00000002379	1965	339	2028	2084	3075.91497192107	3019.95077174082	1992.83655009804	1871.91122755083
ENSMUSG00000002384	43.2934475659605	12.4650028222712	35.9082055147507	28.4722295571978	51.6393945079515	58.782331801675	68.8261815544443	56.1173715318527
ENSMUSG00000002393	499.412416645267	78.1792770980322	408.913221580972	358.047268077993	622.610872389099	452.606258365265	390.264597430928	475.254672150171
ENSMUSG00000002395	2600	382	2399	2371	3345	2618	2727	3061
ENSMUSG00000002396	492.587583354733	70.8207229019678	388.086778419028	396.952731922007	608.389127610901	396.393741634735	424.735402569072	458.745327849829
ENSMUSG00000002409	127	15	135	166	165	177	196	144
ENSMUSG00000002413	1717	287.822309092601	1988	1901.22826355957	1458	1774	2577.88390853016	2200.70049287073
ENSMUSG00000002416	1332.55803121827	261.925714686718	1338.75614557874	1459.33885538712	1887.77739062064	1679.7959601063	1241.30724244731	1410.02349131823
ENSMUSG00000002428	2427.1606962027	455.228347657544	2252.83171348134	2244.34940394015	2083.93091167089	2001.73419695517	2005.65041807062	1939.86531859252
ENSMUSG00000002455	4017	590	3563	3374	3950	3405	2994	2796
ENSMUSG00000002458	963	157	1010	896	844	763	819	976
ENSMUSG00000002459	16.3625445489248	5.07441899783272	27.7303542238994	23.0533619895529	14.015431662954	19.0350145493783	57.4883426521451	42.4666063346812
ENSMUSG00000002475	25	3	26	30	19	40	84	64
ENSMUSG00000002477	4135.854772565	795	4331.4385984419	3755.81752629394	4871	4239.83900706127	4237.82404989707	3983.84635829716
