"ESC_slow1","ESC_slow2","ESC_slow3","ESC_slow4","ESC_fast1","ESC_fast2","ESC_fast3","ESC_fast4"
"ENSMUSG00000081402",7.16869670898241,17.4657368296992,11.9112658335514,13.867659240162,9.37509516866323,11.9023271528397,7.03360107365168,7.11884796531378
"ENSMUSG00000082159",1,0,0,0,1.0001373323281,1,0,2
"ENSMUSG00000082935",79.3347602405666,41.0013595219999,62.8629543432535,55.6164963516586,48.2705243129908,69.6393452547602,45.2905091982504,62.8748474888809
"ENSMUSG00000080849",0,0,0,0,0,0,0,0
"ENSMUSG00000081557",18.1439459699984,22.4651323831651,8.71538739113058,6.73836322830895,16.3096768809834,24.6275401190595,7.51596114110546,8.61221751116097
"ENSMUSG00000084506",0,0,0,0,0,0,0,0
"ENSMUSG00000084668",0,0,0,0,0,0,0,0
"ENSMUSG00000084740",0,0,0,0,0,0,0,0
"ENSMUSG00000070977",0,0,0,0,0,0,0,0
"ENSMUSG00000085679",0,0,0,0,0,0,0,0
"ENSMUSG00000085125",13.8711947346652,20.0284433872094,5.11564245038153,3.34356592828507,10.7730967887475,7.01124145252648,2.04176944733334,2.17638394963339
"ENSMUSG00000086727",19.1168088534887,34.4070596521916,12.3825125491649,11.0129997183836,23.4576093831068,32.7003002448661,8.02541506683499,10.9401321418736
"ENSMUSG00000026064",94.8212538645889,105.898408337208,59.2630276233944,53.6945587151329,114.528588182925,87.513393045724,86.9352075570352,89.0370129052558
"ENSMUSG00000086726",0,0,0,0,0,0,0,0
"ENSMUSG00000094436",0,0,0,0,0,0,0,0
"ENSMUSG00000094926",0,0,0,0,0,0,0,0
"ENSMUSG00000085507",0,0,0,0,0,0,0,0
"ENSMUSG00000086240",0,1.40339145413004,0,0,0,1.41184056785293,0,1.54954436249633
"ENSMUSG00000085079",0,0,0,0,0,1,1,0
"ENSMUSG00000086194",0,0,0,0,0,0,0,0
"ENSMUSG00000088111",0,0,0,0,0,0,0,0
"ENSMUSG00000088620",0,0,0,0,0,0,0,0
"ENSMUSG00000088750",0,0,0,0,0,0,0,0
"ENSMUSG00000088800",0,0,0,0,0,0,0,0
"ENSMUSG00000088858",0,0,0,0,0,0,0,0
"ENSMUSG00000089395",0,0,0,0,0,0,0,0
"ENSMUSG00000089489",0,0,0,0,0,0,0,0
"ENSMUSG00000089534",0,0,0,0,0,0,0,0
"ENSMUSG00000089553",0,0,0,0,0,0,0,0
"ENSMUSG00000089787",2.4156039837709,2.69075067834038,1.16292368893796,0,0,5.3752762299725,0,0
"ENSMUSG00000090142",0,0,1.00137063633631,0,0,0,0,0
"ENSMUSG00000089914",2,0,0,0,0,1,0,0
"ENSMUSG00000100720",2.42987457495988,5.40482923706242,9.11347383000037,10.6630982164519,24.5114640705587,3.70442310305551,0,5.65161206007332
"ENSMUSG00000091318",4.10247543975006,0,1.34485850366853,0,5.08897553403974,3.39262110234235,2,0
"ENSMUSG00000092852",0,0,0,0,0,0,0,0
"ENSMUSG00000094215",1.00555536706251,4.82504478391381,0,0,1,3.63373544407626,0,2
"ENSMUSG00000093963",0,0,0,0,0,0,0,0
"ENSMUSG00000117091",0,8.64002203690565,3,1,0,2.3875778970543,1,0
"ENSMUSG00000096375",0,0,0,0,0,0,0,0
"ENSMUSG00000096866",0,0,0,0,0,0,0,0
"ENSMUSG00000096829",0,0,0,0,0,0,0,0
"ENSMUSG00000095256",0,0,0,0,0,0,0,0
"ENSMUSG00000097642",0,0,0,0,0,0,0,0
"ENSMUSG00000097670",0,0,0,0,0,0,0,0
"ENSMUSG00000097920",0,0,1.01905219547242,0,0,4.0080928554334,0,0
"ENSMUSG00000097109",1.03152654725872,1.04549202233813,5.28184072075355,3.00410664756354,2.02605121007347,3.04547167795098,3.17069675911933,4.17571153751491
"ENSMUSG00000097934",1,3,0,1,0,0,1,0
"ENSMUSG00000096992",46.3996567582647,88.5997468843686,21.4190983873302,21.2819993163615,48.4566595692003,52.7815474186542,25.5645115019633,24.7470721801712
"ENSMUSG00000097970",7,15,4,4,9,10,4,0
"ENSMUSG00000099257",0,0,0,0,0,0,0,0
"ENSMUSG00000098883",0,0,0,0,0,1.60165969325013,0,0.448621871341009
"ENSMUSG00000098529",0,0,0,0,0,0,0,0
"ENSMUSG00000100280",81.4305250898492,89.1533432371764,45.827510889118,49.7767507289748,101.357088827526,132.362859078166,79.0967004443855,70.5345619875776
"ENSMUSG00000102121",0,0,0,0,0,0,0,0
"ENSMUSG00000101618",0,0,0,0,0,0,0,0
"ENSMUSG00000102093",0,0,0,1,3,0,0,1.06718351712507
"ENSMUSG00000099392",0,0,0,0,0,0,0,0
"ENSMUSG00000101644",0,0,0,0,0,0,0,0
"ENSMUSG00000101514",0,0,0,0,0,1,0,0
"ENSMUSG00000101682",0,1.00326346400802,1.00190336397485,0,1.00269352440428,3.00605132533188,0,0
"ENSMUSG00000099906",5.16992410476241,8.27254974073667,2.38184288770161,2.03124680397421,5.11032282862486,10.2251419527283,3.63431013063859,3.37068041898685
"ENSMUSG00000100929",0,0,0,0,0,1,0,0
"ENSMUSG00000100093",3,1.0044524887713,0,0,0,1,0,0
"ENSMUSG00000100205",0,0,0,0,0,0,0,0
"ENSMUSG00000099433",1,0,1,0,0,0,0,0
"ENSMUSG00000099591",0,0,1.01165423560614,1.24625653118954,1.21470519334746,0,3.02373170223433,0
"ENSMUSG00000102001",0,0,0,0,0,0,0,0
"ENSMUSG00000099343",7,15,1,2,8,6,7,6
"ENSMUSG00000100592",0,0,0,0,0,0,0,0
"ENSMUSG00000101223",0,0,0,0,0,0,0,0
"ENSMUSG00000101180",0,0,0,0,0,0,0,0
"ENSMUSG00000100524",0,0,0,0,0,0,0,0
"ENSMUSG00000101589",16.9756279162365,41.2027286473205,28.5190225106247,30.4166744265271,22.2246420446002,34.7830339868862,31.5651809052663,18.9475856490172
"ENSMUSG00000100053",1.61554023587429,1.61682453813227,3.69768682072288,0,3.24164023810387,2.00309369404945,0,0
"ENSMUSG00000099714",0,0,0,0,1,0,0,0
"ENSMUSG00000101462",73.5248224580475,80.9043138681061,79.5943064536075,73.5676237366168,86.3287555928499,127.434205105996,76.728615371858,81.3370844304475
"ENSMUSG00000100497",0,0,0,0,0,0,0,0
"ENSMUSG00000101685",1.0016093934735,1.00048114996028,1.00016322951097,0,0,0,0,1.00020825930513
"ENSMUSG00000100910",1.05733651234246,2.17401101411924,8.10063309709001,1.48515290241423,3.13117216353396,6,0.186846326613364,0
"ENSMUSG00000100483",7.50469213540333,9.3868107882373,2.04186946589587,1.00084295983032,6.80206560780994,11.5967779541795,0,1
"ENSMUSG00000101640",0,0,0,0,0,0,0,0
"ENSMUSG00000099971",0,1,0,0,0,0,0,0
"ENSMUSG00000101235",0,0,0,0,0,0,0,0
"ENSMUSG00000102048",1.00199076612421,0,0,1.00115525070693,1.00207162136507,1.00198715607421,0,1.00137471278207
"ENSMUSG00000100808",0,0,0,0,0,0,0,0
"ENSMUSG00000101249",16375.5088433821,20892.4257175069,15728.9654977225,15158.0395616393,13543.6828599722,17434.8680552178,11226.0927062085,9266.0799345226
"ENSMUSG00000101206",0,0,0,2.00062157612238,0,0,0,0
"ENSMUSG00000100272",0,0,0,0,0,6,0,0
"ENSMUSG00000099997",23.4592356157004,22.6042777514735,30.4155030410567,38.8539367320422,9.86173363290461,28.9398206935124,17.2786700552409,25.4052542715416
"ENSMUSG00000101714",0,0,0,0,0,0,0,0
"ENSMUSG00000101754",0,0,0,0,0,0,0,0
"ENSMUSG00000100131",0,0,0,0,0,0,0,0
"ENSMUSG00000099899",0,1,0,0,1.06542248812334,2.43879099251509,0,0
"ENSMUSG00000102070",0.511606958852386,44.100618281866,8.40753293391137,141.081976058257,0.0159643342567631,2.8376057758794,1.61782133834762,0.586480094320008
"ENSMUSG00000101939",2519.04226757169,4386.43574644894,2608.3084082667,4077.36206682095,3223.95823954599,4114.92031288653,3600.48227350221,3043.74472495837
"ENSMUSG00000101116",0,0,0,0,0,0,0,0
"ENSMUSG00000101717",0,0,0,0,0,0,0,0
"ENSMUSG00000100450",0.0438446859534308,4.47447971805655,2.01212148582329,0,4.21941638076865,6.2583382713322,0,0
"ENSMUSG00000100204",1.71659432193193,1.58432224413255,2.92526973401856,5.75247939460206,4.95360560862555,5.83858184704791,2.14036544661182,4.08825677606386
"ENSMUSG00000100310",0,0,0,0,0,0,0,0
"ENSMUSG00000100261",17.212798729179,12.8409855297013,0,0,18.8508656775283,8.11509509337147,0,0
"ENSMUSG00000101033",0,0,0,0,0,0,0,0
"ENSMUSG00000100110",0,0,0,0,0,0,0,0
"ENSMUSG00000100398",12.1758593073729,19.3258676629265,13.2978088366006,5.03254324125284,19.2382640718007,20.1524704296432,13.1664818505826,15.4707502901388
"ENSMUSG00000101306",0,0,0,0,0,0,0,0
"ENSMUSG00000101226",0,0,0,0,0,0,0,0
"ENSMUSG00000100318",0,0,0,0,0,0,0,0
"ENSMUSG00000101803",0,0,0,0,0,0,0,0
"ENSMUSG00000100819",2,0,1,1,0,3,0,0
"ENSMUSG00000100538",0,0,0,0,0,0,0,0
"ENSMUSG00000101372",1.00107739467692,1.00120854485248,1.00146598896314,0,0,1.00159437322501,0,0
"ENSMUSG00000099796",0,0,0,0,0,1.0615752430913,0,0
"ENSMUSG00000101093",0,0,0,0,0,1,0,0
"ENSMUSG00000099692",0,0,0,0,0,0,0,0
"ENSMUSG00000099895",0,1,0,0,0,0,2,0
"ENSMUSG00000100862",0.00675608731812095,0.346735294198758,23.2542991042471,43.4588677946933,0.0390322842654582,0.0688786559452272,120.406765102933,24.2863150644315
"ENSMUSG00000100481",0,0,0,0,0,0,0,0
"ENSMUSG00000101726",0,0,0,0,1.01311042105407,0,0,0
"ENSMUSG00000101301",0,0,0,0,2.00010779310359,0,0,0
"ENSMUSG00000100418",0,0,0,0,0,0,0,0
"ENSMUSG00000101111",0.000387895584668768,0.00367383388943197,1.02161000934519,1.77320854534728,0.00858816295748139,0.00346324949576029,0.456143380510608,0.075461977278613
"ENSMUSG00000099492",14.1335733558014,11.5628661876144,8.58422257896369,8.01564074218797,5.76204232753942,17.3156523492892,6.9373097879511,10.4016401886451
"ENSMUSG00000101468",0,0,0,0,0,0,1,0
"ENSMUSG00000099458",0,0,0,0,0,0,0,0
"ENSMUSG00000099382",0,0,0,0,0,0,0,0
"ENSMUSG00000099473",0,0,0,0,0,0,0,0
"ENSMUSG00000101117",0,0,0,0,1,0,0,0
"ENSMUSG00000100554",0,0,0,0,0,0,0,0
"ENSMUSG00000100775",0,0,0,0,1,0,0,0
"ENSMUSG00000100590",0,0,1.00430303514335,0,0,0,0,0
"ENSMUSG00000101227",1,0,0,1,4,2,0,1
"ENSMUSG00000109887",117.698781944446,162.935946043725,47.285786675516,67.0662276143689,142.783875422933,193.020685450067,54.8311783843629,51.5204465285264
"ENSMUSG00000099503",0,0,0,0,0,0,0,0
"ENSMUSG00000101612",0,0,0,0,0,0,0,0
"ENSMUSG00000101711",15.6815572572237,31.6647629081303,14.114897263623,20.9530550453011,7.73150349746199,23.0465522652713,17.2689093720784,15.4278211363604
"ENSMUSG00000100237",0,0,0,0,0,0,0,0
"ENSMUSG00000102633",66.9188599195873,78.7524342652808,44.1031873612491,43.5009290781641,69.193536174364,115.188840760281,54.1516527742167,43.4229154140213
"ENSMUSG00000103760",0,0,0,0,0,0,0,0
"ENSMUSG00000103096",1,7,0,0,5,2,0,0
"ENSMUSG00000102465",65.2221154477494,63.9945122698739,19.6155370243913,49.0075603188029,77.625397029769,81.3708082595074,30.0031128033486,29.192949498626
"ENSMUSG00000103746",6,4,2,5,3,10,9,2
"ENSMUSG00000104201",0,0,0,0,3,0,0,0
"ENSMUSG00000104315",29.1735701107694,24.7925109576241,11.8982533429044,15.3489377495367,21.232244472476,20.24537728838,16.3838020905479,10.0094957064133
"ENSMUSG00000102336",6.66229322686636,10.6258829220142,4.27005392020476,4.22851406750503,3.74150895090866,9.25498250776296,4.56670330054227,3.56005057473071
"ENSMUSG00000104100",5.63004158129308,10.7724143837142,5.38152271565967,4.47404478717,3.26540353727782,4.35091862361434,4.49129581277138,3.71739534225981
"ENSMUSG00000103997",0,0,0,0,0,0,0,0
"ENSMUSG00000102495",0,0,0,0,0,0,0,0
"ENSMUSG00000103209",0,0,0,0,0,0,0,0
"ENSMUSG00000102398",0,4,0,2,1,1,3,0
"ENSMUSG00000102296",1,0,0,0,0,0,0,0
"ENSMUSG00000103924",0,0,0,0,0,1,0,0
"ENSMUSG00000104138",0,0,0,0,2,0,0,0
"ENSMUSG00000102279",0,0,0,0,0,1,0,1
"ENSMUSG00000103563",0,1.03167799057678,0,0,0,0,0,0
"ENSMUSG00000102499",0,0,0,0,0,0,0,0
"ENSMUSG00000102537",0,0,0,0,0,0,0,0
"ENSMUSG00000102714",2,3,0,0,1,0,0,0
"ENSMUSG00000104358",11,17,11,20,24,10.0835295301714,17,19
"ENSMUSG00000103521",0,0,0,0,0,1,0,0
"ENSMUSG00000104498",276.176280571992,405.951548352185,209.658983474419,221.54973533043,320.921938718277,396.545160099195,186.787899643619,207.848463964717
"ENSMUSG00000104002",28.0681504782674,44.3582174273118,32.3483515960501,44.4354069586431,49.7209347693078,42.1244395205436,35.1260093215125,35.3299198629322
"ENSMUSG00000102407",0,0,1,2.48216871208691,0,0,2,1
"ENSMUSG00000104313",0,0,0,0,0,0,0,0
"ENSMUSG00000102198",0,1,0,0,0,1,0,0
"ENSMUSG00000104397",0,0,0,0,0,0,0,0
"ENSMUSG00000104257",11.7098005787813,4.6518586739349,0.91223243260224,0.93905739535462,16.3757614550984,11.8437022664776,0,0
"ENSMUSG00000104230",0,0,0,0,0,0,0,0
"ENSMUSG00000103596",10.1699353950321,12.1414690250095,2.13423789250476,5.83684880914319,7.89176695284331,14.4246623537366,8.19653560083808,1.04543805060487
"ENSMUSG00000104027",3.18119600930875,1.09882679066978,1.02424161276488,2.12999136010362,0,2.10520894429102,1.22371948309235,0
"ENSMUSG00000102250",1,0,1,2,2,1,1,3
"ENSMUSG00000103241",2.08846513915757,6.07256447943788,1.01043628645001,2.02203762177844,2.04362063861769,2.08993600020813,0,2.02921793030451
"ENSMUSG00000103548",0,0,0,0,0,0,0,0
"ENSMUSG00000103708",4,0,8,5,3,9,7,5
"ENSMUSG00000102597",0,0,0,0,0,0,0,0
"ENSMUSG00000103716",8,3.04566448652623,2,8.23803086974668,2.09132215149709,3,1,3
"ENSMUSG00000102766",0,0,0,1,0,0,0,0
"ENSMUSG00000102386",9.79676521698083,10.0494896228041,0,2.34892742457754,6.56073969929774,11.8024584230917,1.51379216154936,2
"ENSMUSG00000103364",12.9584182798941,28.8085664771433,10.075474351897,9.21891061949721,14.4455721179681,26.9206598583078,6.85682372488345,8.51995593730602
"ENSMUSG00000102531",1,0,1,0,0,0,0,0
"ENSMUSG00000104516",0,0,0,0,0,0,0,0
"ENSMUSG00000104095",54.5180347878579,69.7596752183626,20.0612255189035,40.372397839887,61.0996759016645,73.2531629410156,30.2308943013834,27.9505468630101
"ENSMUSG00000104221",0,0,2,0,0,1.09583853012011,0,0
"ENSMUSG00000102926",3,9,1.00124306818935,0,8.00648002401682,8.00732617117016,1,1
"ENSMUSG00000102317",10.4466081774212,20.0756679452301,7.18582029676748,8.23151201626878,9.22601713223403,13.3783098096718,15.6845139629376,12.3663766671075
"ENSMUSG00000103748",29.2546973777461,19.6643695369979,13.1245948686036,6.93703589307714,17.4338610928432,34.2266866054362,5.69759062556505,15.013779072896
"ENSMUSG00000104133",0,0,0,0,0,0,0,0
"ENSMUSG00000103001",1.03955082131304,2.10518573305608,0,1.03829371806295,0,0,0,1.02433617726936
"ENSMUSG00000104132",0,3,2,2,1,0,1,2
"ENSMUSG00000102612",0,0,0,0,0,0,0,0
"ENSMUSG00000104098",0,0,0,0,0,0,0,0
"ENSMUSG00000103214",0,0,0,0,0,0,0,0
"ENSMUSG00000104417",0,0,0,0,0,0,0,0
"ENSMUSG00000103482",5.32086869703017,5,1,1,1,5,0,1
"ENSMUSG00000102747",0,3,0,0,0,0,0,0
"ENSMUSG00000102839",0.676802029960632,4.83820264564276e-08,21.6349324893826,3.58470971073518e-06,6.49905693687732e-05,0,13.6367724032108,18.3771641337417
"ENSMUSG00000102917",153.747186876726,203.261292799154,154.294219796233,189.632103575861,145.522019469991,127.535716087213,161.731269630841,156.993444616214
"ENSMUSG00000104433",2.18627300508448,9.39079323508101,5.22330705496125,2.30689567290604,8.36605478553325,13.2581537973685,0,7.24536040333764
"ENSMUSG00000102865",0,0,0,0,0,2.36893010997367,0,0
"ENSMUSG00000103072",0,0,0,0,0,0,0,1
"ENSMUSG00000103783",4,5,2,1,2,2,3,2
"ENSMUSG00000103889",4.30558468214506,6.47724374613449,0,1.02895581839688,6.28401893747266,6.50787995130612,1.02767890702636,0
"ENSMUSG00000102434",1,1,0,0,0,5,0,0
"ENSMUSG00000102659",41.9433732458541,35.7510604836301,23.7784727408047,17.2823755708202,44.2610587505747,54.5367437868211,18.5258437618042,14.4376254012672
"ENSMUSG00000104416",0,4,2,0,2,3,3.02914429982465,2
"ENSMUSG00000103004",0,0,0,0,0,0,0,0
"ENSMUSG00000102321",2.03474823190578,0,4.03585890856625,0,2.03118659853478,0,1.01119559710891,3.04030845379333
"ENSMUSG00000105982",0,0,0,0,0,0,0,0
"ENSMUSG00000001138",838.909525618924,829.785266128617,832.482753861684,886.188020928872,857.259562449921,935.284787577297,920.094070350711,924.695217764202
"ENSMUSG00000001143",487.874784225544,451.079119087652,527.356278447509,549.97862635298,448.314791933472,554.054224030155,505.568895748562,453.499981264141
"ENSMUSG00000079610",170.858253963273,170.015025201124,225.124248234798,220.305009690181,196.978598978733,197.224041529423,216.603587470637,205.342978575588
"ENSMUSG00000003135",1504,1731,1770,2091,1667,1999,2001,2058
"ENSMUSG00000008136",0,5,5,4,3,7,2,3
"ENSMUSG00000010290",915,855,668,744,1016,1084,804,775
"ENSMUSG00000010453",1976.50357812607,2131.20823706762,2368,2369.42467704431,1977.08548040756,2447.28550646599,2311.72155594169,2250.04334726505
"ENSMUSG00000026049",841.000000000001,766,507,646.999999999999,902,1005,609,588
"ENSMUSG00000026051",1,3,3,2,1,3,6,0
"ENSMUSG00000026062",1,6,1,1,2,3,1,2
"ENSMUSG00000026065",0,0,0,0,0,2,0,0
"ENSMUSG00000026068",24.885929806665,11.8752360391517,11.8268686970128,9.05783566082182,33.356503305146,27.8783545409655,16.7443427547735,21.1442850004654
"ENSMUSG00000026072",22,18,32,14,12,28,20,8
"ENSMUSG00000026073",2,4,3,3,0,3,1,1
"ENSMUSG00000026078",1074,1080,1083,1148,1192,1280,1050,1066
"ENSMUSG00000026080",404.440486597683,318.265141435255,356.056826708648,419.208138787238,382.402327281145,403.962738217997,308.518020274377,316.557235087541
"ENSMUSG00000037138",86,80,101,108.182172021182,72,85,78,82
"ENSMUSG00000026082",2964.42623299247,2527.31675223853,2660.69645353457,3011.59019746028,2375.41648038368,2262.30194445481,2211.57274552035,2453.1539085614
"ENSMUSG00000026083",5723.57376700753,6373.68324776147,5017.30354646543,6053.40980253973,6618.58351961632,7928.69805554518,5926.42725447965,5793.2426875029
"ENSMUSG00000026085",2,5,0,2,4,6,2,0
"ENSMUSG00000026087",1446,1477,1397,1692,1545.99861751719,1871.98765712769,1509,1524
"ENSMUSG00000026088",787,667,528,648,722.014089942781,822.000770500219,609.140608299042,600
"ENSMUSG00000026111",669,616.999999999999,648,804,616,802,686,681
"ENSMUSG00000026112",3213.76733294646,3485.16317450324,2469.0267555931,3082.94637012508,3919.20331999601,4500.18370470757,3074.06458648019,3008.03322243294
"ENSMUSG00000026113",244.716977985884,208.715806089521,227.119134575982,238.014114880361,193.010183417301,173.439241080139,188.183373846479,197.185090024771
"ENSMUSG00000026114",39.6073444041637,73.1545761605037,25.3724154972009,46.3125451373207,32.235488787226,72.6195127731501,24.1772831969016,20.7715778688019
"ENSMUSG00000050122",198,341,181,166,140,321,114,81
"ENSMUSG00000026116",3233,3552,3451.00000000001,3805,3442,4109,3164,3329
"ENSMUSG00000026117",52,62.9999999999999,88,66,34,59,53,50
"ENSMUSG00000041878",0,2,2,3,2,2,0,0
"ENSMUSG00000048814",385.446226613431,565.218420405188,267.498357337123,359.070895424478,463.018589925432,609.183617289166,282.848167372811,296.032453793921
"ENSMUSG00000041945",22,17,21,30,18,16,27,27
"ENSMUSG00000037216",191,151,134,172,186.985910057219,178,134.859391700959,153
"ENSMUSG00000060771",90.6220002895648,93.1746821370658,50,52.02068940535,73,123.00293019107,78,66
"ENSMUSG00000026110",338,422,340,427,437.113863222149,499.051832636303,373.081956240711,365
"ENSMUSG00000037351",2950,3201,3116,3424,2981,4061,3067,3384
"ENSMUSG00000037470",2939.48318107541,3172.55414516318,3343.42065812863,3708.56929435031,2943.72515102169,3534.08557394476,3318.61518014685,3017.33891236789
"ENSMUSG00000026069",4.22861111062063,16.4631644163769,7.35182492033592,4.20005050504527,5.5715140339587,12.4407824737495,1.08107967653841,4.24514409950937
"ENSMUSG00000050967",15.3468205427187,13.364053324748,10.5701018485745,15.077513052283,9.46352627544877,15.4400956741513,5.11976298317061,3.03715241316088
"ENSMUSG00000003134",426.803613017457,405.54303615508,481.798373067476,380.110006426691,227.93781647596,206.848681731388,303.522453036291,236.16958950303
"ENSMUSG00000067653",79.6416038104912,121.101030492784,139.77532399625,89.3826772090597,82.8044148237486,68.3457896269138,94.0176128180406,107.348468524558
"ENSMUSG00000045515",36.7532192357661,48.5854983676368,42.3226813752697,20.9507276886922,51.6483049661501,64.8413675747101,30.1297323449095,19.3266295545468
"ENSMUSG00000026077",11,16,21,10,3,13,12,12
"ENSMUSG00000047180",27.3387185355343,11.8552497081316,5.52205115391376,5.40285040352587,23.9037420811137,37.8664249111127,7.59629563621609,9.64546777596833
"ENSMUSG00000060679",1655,1700,1626,1893,1848,1985,1783,1813
"ENSMUSG00000047343",5,4,5,5,2,2,3,2
"ENSMUSG00000048234",1219.29516684262,1181.01831298102,1076.62349335129,1140.93925439508,1411.52938149213,1463.57765463644,1015.50380013486,1007.68901656144
"ENSMUSG00000053640",0,0,0,0,0,0,0,0
"ENSMUSG00000057363",774.739531247214,907.450486832736,629.526095699445,752.1443860136,955.16278866695,1141.93595558486,746.205405644199,790.598098742861
"ENSMUSG00000061584",0,0,0,0,0,1,0,0
"ENSMUSG00000060424",3,0,1,0,3,1,0,0
"ENSMUSG00000061518",4431.14077092254,4149.53020497111,4583.94324151221,5149,4181,5048.24407784578,4504.61662718432,4448.98528224349
"ENSMUSG00000064936",3,3,0,2,1,2,0,1
"ENSMUSG00000065629",0,0,0,0,0,0,0,0
"ENSMUSG00000066877",433.014920183802,439.111019655358,522.001647641751,580.862341798854,411.091869436208,546.118432694201,488.221977468405,504.092063789315
"ENSMUSG00000073702",16331.0377945602,15760.5764948949,22250.6432206883,25373.1271826449,15534.0750335709,17166.6110013946,19999.5385697015,18705.0121398061
"ENSMUSG00000041763",3133.32651455793,3568.54699354532,2326.05946273241,2996.12551457986,3767.89048393418,4350.78491598551,2929.69809697819,2679.0916634734
"ENSMUSG00000026070",4.19300841809414,9.2832856324433,5.17108843311259,8.31217937881027,11.3690744271477,12.2880038728902,5.66115154066541,8.26586610334284
